nodes, 20.0, edges, 42.0, epochs, -1, time, 203.92809414863586
nodes, 20.0, edges, 42.0, epochs, 0, time, 236.37029433250427
nodes, 20.0, edges, 42.0, epochs, 1, time, 233.7907326221466
nodes, 20.0, edges, 42.0, epochs, 2, time, 236.53190088272095
nodes, 20.0, edges, 42.0, epochs, 3, time, 242.80443954467773
nodes, 20.0, edges, 42.0, epochs, 4, time, 244.37155389785767
nodes, 20.0, edges, 42.0, epochs, 5, time, 253.71535348892212
nodes, 20.0, edges, 42.0, epochs, 6, time, 245.9060263633728
nodes, 20.0, edges, 42.0, epochs, 7, time, 247.34436058998108
nodes, 20.0, edges, 42.0, epochs, 8, time, 236.75703120231628
nodes, 20.0, edges, 42.0, epochs, 9, time, 243.42003965377808
nodes, 20.0, edges, 42.0, epochs, 10, time, 240.61765480041504
nodes, 20.0, edges, 42.0, epochs, 11, time, 236.73163270950317
nodes, 20.0, edges, 42.0, epochs, 12, time, 238.21963477134705
nodes, 20.0, edges, 42.0, epochs, 13, time, 244.95611476898193
nodes, 20.0, edges, 42.0, epochs, 14, time, 238.7538824081421
nodes, 20.0, edges, 42.0, epochs, 15, time, 241.18012881278992
nodes, 20.0, edges, 42.0, epochs, 16, time, 240.78667616844177
nodes, 20.0, edges, 42.0, epochs, 17, time, 243.8332920074463
nodes, 20.0, edges, 42.0, epochs, 18, time, 246.82203197479248
nodes, 20.0, edges, 42.0, epochs, 19, time, 249.39044404029846
nodes, 20.0, edges, 43.0, epochs, -1, time, 209.05343675613403
nodes, 20.0, edges, 43.0, epochs, 0, time, 249.89318132400513
nodes, 20.0, edges, 43.0, epochs, 1, time, 242.01570296287537
nodes, 20.0, edges, 43.0, epochs, 2, time, 209.7931249141693
nodes, 20.0, edges, 43.0, epochs, 3, time, 211.63772630691528
nodes, 20.0, edges, 43.0, epochs, 4, time, 211.03227400779724
nodes, 20.0, edges, 43.0, epochs, 5, time, 211.3331708908081
nodes, 20.0, edges, 43.0, epochs, 6, time, 211.70155501365662
nodes, 20.0, edges, 43.0, epochs, 7, time, 216.52191615104675
nodes, 20.0, edges, 43.0, epochs, 8, time, 216.4844570159912
nodes, 20.0, edges, 43.0, epochs, 9, time, 217.77181267738342
nodes, 20.0, edges, 43.0, epochs, 10, time, 216.45628237724304
nodes, 20.0, edges, 43.0, epochs, 11, time, 216.30539393424988
nodes, 20.0, edges, 43.0, epochs, 12, time, 218.80215191841125
nodes, 20.0, edges, 43.0, epochs, 13, time, 219.41609811782837
nodes, 20.0, edges, 43.0, epochs, 14, time, 216.32120656967163
nodes, 20.0, edges, 43.0, epochs, 15, time, 215.49820113182068
nodes, 20.0, edges, 43.0, epochs, 16, time, 216.050395488739
nodes, 20.0, edges, 43.0, epochs, 17, time, 215.8543860912323
nodes, 20.0, edges, 43.0, epochs, 18, time, 215.8118555545807
nodes, 20.0, edges, 43.0, epochs, 19, time, 218.55872416496277
nodes, 20.0, edges, 48.0, epochs, -1, time, 294.7761070728302
nodes, 20.0, edges, 48.0, epochs, 0, time, 304.77706575393677
nodes, 20.0, edges, 48.0, epochs, 1, time, 300.47644305229187
nodes, 20.0, edges, 48.0, epochs, 2, time, 292.5419623851776
nodes, 20.0, edges, 48.0, epochs, 3, time, 295.54680490493774
nodes, 20.0, edges, 48.0, epochs, 4, time, 299.17272329330444
nodes, 20.0, edges, 48.0, epochs, 5, time, 291.1071672439575
nodes, 20.0, edges, 48.0, epochs, 6, time, 290.31873416900635
nodes, 20.0, edges, 48.0, epochs, 7, time, 289.84406065940857
nodes, 20.0, edges, 48.0, epochs, 8, time, 296.7234539985657
nodes, 20.0, edges, 48.0, epochs, 9, time, 297.2407627105713
nodes, 20.0, edges, 48.0, epochs, 10, time, 299.7946586608887
nodes, 20.0, edges, 48.0, epochs, 11, time, 304.729129076004
nodes, 20.0, edges, 48.0, epochs, 12, time, 298.61820340156555
nodes, 20.0, edges, 48.0, epochs, 13, time, 289.2392168045044
nodes, 20.0, edges, 48.0, epochs, 14, time, 289.57233691215515
nodes, 20.0, edges, 48.0, epochs, 15, time, 294.5800530910492
nodes, 20.0, edges, 48.0, epochs, 16, time, 289.2180323600769
nodes, 20.0, edges, 48.0, epochs, 17, time, 291.06336975097656
nodes, 20.0, edges, 48.0, epochs, 18, time, 294.3725700378418
nodes, 20.0, edges, 48.0, epochs, 19, time, 291.87339425086975
nodes, 20.0, edges, 34.0, epochs, -1, time, 125.05589008331299
nodes, 20.0, edges, 34.0, epochs, 0, time, 139.0619444847107
nodes, 20.0, edges, 34.0, epochs, 1, time, 147.62472486495972
nodes, 20.0, edges, 34.0, epochs, 2, time, 150.2446267604828
nodes, 20.0, edges, 34.0, epochs, 3, time, 149.40515518188477
nodes, 20.0, edges, 34.0, epochs, 4, time, 136.05295324325562
nodes, 20.0, edges, 34.0, epochs, 5, time, 142.52151107788086
nodes, 20.0, edges, 34.0, epochs, 6, time, 138.25043654441833
nodes, 20.0, edges, 34.0, epochs, 7, time, 137.2573947906494
nodes, 20.0, edges, 34.0, epochs, 8, time, 138.4625120162964
nodes, 20.0, edges, 34.0, epochs, 9, time, 134.25470352172852
nodes, 20.0, edges, 34.0, epochs, 10, time, 135.98728370666504
nodes, 20.0, edges, 34.0, epochs, 11, time, 138.01255679130554
nodes, 20.0, edges, 34.0, epochs, 12, time, 133.80869221687317
nodes, 20.0, edges, 34.0, epochs, 13, time, 139.4064302444458
nodes, 20.0, edges, 34.0, epochs, 14, time, 143.8033173084259
nodes, 20.0, edges, 34.0, epochs, 15, time, 139.0570456981659
nodes, 20.0, edges, 34.0, epochs, 16, time, 139.28265500068665
nodes, 20.0, edges, 34.0, epochs, 17, time, 137.29244089126587
nodes, 20.0, edges, 34.0, epochs, 18, time, 141.18306708335876
nodes, 20.0, edges, 34.0, epochs, 19, time, 137.49592304229736
nodes, 20.0, edges, 43.0, epochs, -1, time, 199.36953926086426
nodes, 20.0, edges, 43.0, epochs, 0, time, 278.91036319732666
nodes, 20.0, edges, 43.0, epochs, 1, time, 268.96357107162476
nodes, 20.0, edges, 43.0, epochs, 2, time, 237.45635652542114
nodes, 20.0, edges, 43.0, epochs, 3, time, 230.4010558128357
nodes, 20.0, edges, 43.0, epochs, 4, time, 236.41366577148438
nodes, 20.0, edges, 43.0, epochs, 5, time, 239.92691707611084
nodes, 20.0, edges, 43.0, epochs, 6, time, 228.2070872783661
nodes, 20.0, edges, 43.0, epochs, 7, time, 232.93173027038574
nodes, 20.0, edges, 43.0, epochs, 8, time, 226.75602674484253
nodes, 20.0, edges, 43.0, epochs, 9, time, 225.0289671421051
nodes, 20.0, edges, 43.0, epochs, 10, time, 225.2578899860382
nodes, 20.0, edges, 43.0, epochs, 11, time, 219.09720635414124
nodes, 20.0, edges, 43.0, epochs, 12, time, 225.56654810905457
nodes, 20.0, edges, 43.0, epochs, 13, time, 222.04999351501465
nodes, 20.0, edges, 43.0, epochs, 14, time, 220.2586634159088
nodes, 20.0, edges, 43.0, epochs, 15, time, 215.5863733291626
nodes, 20.0, edges, 43.0, epochs, 16, time, 216.22107434272766
nodes, 20.0, edges, 43.0, epochs, 17, time, 218.3891134262085
nodes, 20.0, edges, 43.0, epochs, 18, time, 222.58650732040405
nodes, 20.0, edges, 43.0, epochs, 19, time, 219.52614831924438
nodes, 20.0, edges, 44.0, epochs, -1, time, 223.33035969734192
nodes, 20.0, edges, 44.0, epochs, 0, time, 268.68586325645447
nodes, 20.0, edges, 44.0, epochs, 1, time, 264.180278301239
nodes, 20.0, edges, 44.0, epochs, 2, time, 267.098815202713
nodes, 20.0, edges, 44.0, epochs, 3, time, 250.6865816116333
nodes, 20.0, edges, 44.0, epochs, 4, time, 229.37809658050537
nodes, 20.0, edges, 44.0, epochs, 5, time, 233.56818008422852
