Random seed, 1
Random seed, 2
nodes, 25.0, edges, 37.0, epochs, 100, time, 3562.935289144516
Random seed, 8
nodes, 25.0, edges, 46.0, epochs, 100, time, 3862.9491131305695
Random seed, 6
nodes, 25.0, edges, 39.0, epochs, 100, time, 4022.199917078018
Random seed, 5
nodes, 25.0, edges, 40.0, epochs, 100, time, 4044.3531725406647
Random seed, 3
nodes, 25.0, edges, 38.0, epochs, 100, time, 4305.909086942673
Random seed, 7
nodes, 25.0, edges, 42.0, epochs, 100, time, 4796.571981906891
Random seed, 10
nodes, 25.0, edges, 52.0, epochs, 100, time, 5270.875684499741
Random seed, 9
nodes, 25.0, edges, 41.0, epochs, 100, time, 5528.270277500153
Random seed, 4
nodes, 25.0, edges, 45.0, epochs, 100, time, 6937.061722755432
