nodes, 20.0, edges, 42.0, epochs, -1, time, 148.63347029685974
nodes, 20.0, edges, 42.0, epochs, 0, time, 177.0557689666748
nodes, 20.0, edges, 42.0, epochs, 1, time, 180.2685568332672
nodes, 20.0, edges, 42.0, epochs, 2, time, 182.74451637268066
nodes, 20.0, edges, 42.0, epochs, 3, time, 175.06418585777283
nodes, 20.0, edges, 42.0, epochs, 4, time, 178.52258563041687
nodes, 20.0, edges, 42.0, epochs, 5, time, 174.06524300575256
nodes, 20.0, edges, 42.0, epochs, 6, time, 171.894389629364
nodes, 20.0, edges, 42.0, epochs, 7, time, 177.53786635398865
nodes, 20.0, edges, 42.0, epochs, 8, time, 172.70355987548828
nodes, 20.0, edges, 42.0, epochs, 9, time, 172.1735827922821
nodes, 20.0, edges, 42.0, epochs, 10, time, 166.38803362846375
nodes, 20.0, edges, 42.0, epochs, 11, time, 168.68615174293518
nodes, 20.0, edges, 42.0, epochs, 12, time, 167.2475163936615
nodes, 20.0, edges, 42.0, epochs, 13, time, 167.6606044769287
nodes, 20.0, edges, 42.0, epochs, 14, time, 165.89826774597168
nodes, 20.0, edges, 42.0, epochs, 15, time, 169.96385431289673
nodes, 20.0, edges, 42.0, epochs, 16, time, 166.85598373413086
nodes, 20.0, edges, 42.0, epochs, 17, time, 169.62871837615967
nodes, 20.0, edges, 42.0, epochs, 18, time, 167.6163454055786
nodes, 20.0, edges, 42.0, epochs, 19, time, 170.25858998298645
nodes, 20.0, edges, 43.0, epochs, -1, time, 169.42299938201904
nodes, 20.0, edges, 43.0, epochs, 0, time, 203.81270694732666
nodes, 20.0, edges, 43.0, epochs, 1, time, 195.545227766037
nodes, 20.0, edges, 43.0, epochs, 2, time, 169.353688955307
nodes, 20.0, edges, 43.0, epochs, 3, time, 169.47306489944458
nodes, 20.0, edges, 43.0, epochs, 4, time, 156.07693815231323
nodes, 20.0, edges, 43.0, epochs, 5, time, 114.99258184432983
nodes, 20.0, edges, 43.0, epochs, 6, time, 115.46410179138184
nodes, 20.0, edges, 43.0, epochs, 7, time, 124.96215057373047
nodes, 20.0, edges, 43.0, epochs, 8, time, 119.96643590927124
nodes, 20.0, edges, 43.0, epochs, 9, time, 119.03193140029907
nodes, 20.0, edges, 43.0, epochs, 10, time, 119.68662023544312
nodes, 20.0, edges, 43.0, epochs, 11, time, 118.19790744781494
nodes, 20.0, edges, 43.0, epochs, 12, time, 120.46522665023804
nodes, 20.0, edges, 43.0, epochs, 13, time, 119.49579977989197
nodes, 20.0, edges, 43.0, epochs, 14, time, 119.39559412002563
nodes, 20.0, edges, 43.0, epochs, 15, time, 119.45520734786987
nodes, 20.0, edges, 43.0, epochs, 16, time, 119.32394075393677
nodes, 20.0, edges, 43.0, epochs, 17, time, 118.5869517326355
nodes, 20.0, edges, 43.0, epochs, 18, time, 117.95088028907776
nodes, 20.0, edges, 43.0, epochs, 19, time, 125.40145349502563
nodes, 20.0, edges, 48.0, epochs, -1, time, 160.41984677314758
nodes, 20.0, edges, 48.0, epochs, 0, time, 161.94332766532898
nodes, 20.0, edges, 48.0, epochs, 1, time, 159.89445519447327
nodes, 20.0, edges, 48.0, epochs, 2, time, 156.1658821105957
nodes, 20.0, edges, 48.0, epochs, 3, time, 157.9017105102539
nodes, 20.0, edges, 48.0, epochs, 4, time, 162.33844995498657
nodes, 20.0, edges, 48.0, epochs, 5, time, 155.0416283607483
nodes, 20.0, edges, 48.0, epochs, 6, time, 154.21621704101562
nodes, 20.0, edges, 48.0, epochs, 7, time, 160.58478569984436
nodes, 20.0, edges, 48.0, epochs, 8, time, 158.71776843070984
nodes, 20.0, edges, 48.0, epochs, 9, time, 154.61844158172607
nodes, 20.0, edges, 48.0, epochs, 10, time, 158.54429268836975
nodes, 20.0, edges, 48.0, epochs, 11, time, 159.47638249397278
nodes, 20.0, edges, 48.0, epochs, 12, time, 159.78832912445068
nodes, 20.0, edges, 48.0, epochs, 13, time, 155.44518613815308
nodes, 20.0, edges, 48.0, epochs, 14, time, 157.3643045425415
nodes, 20.0, edges, 48.0, epochs, 15, time, 152.98535799980164
nodes, 20.0, edges, 48.0, epochs, 16, time, 155.78202080726624
nodes, 20.0, edges, 48.0, epochs, 17, time, 160.9082202911377
nodes, 20.0, edges, 48.0, epochs, 18, time, 155.4279761314392
nodes, 20.0, edges, 48.0, epochs, 19, time, 155.42076086997986
nodes, 20.0, edges, 34.0, epochs, -1, time, 69.85203313827515
nodes, 20.0, edges, 34.0, epochs, 0, time, 75.86709260940552
nodes, 20.0, edges, 34.0, epochs, 1, time, 80.90904355049133
nodes, 20.0, edges, 34.0, epochs, 2, time, 83.21396565437317
nodes, 20.0, edges, 34.0, epochs, 3, time, 81.43838930130005
nodes, 20.0, edges, 34.0, epochs, 4, time, 71.72851395606995
nodes, 20.0, edges, 34.0, epochs, 5, time, 70.11183786392212
nodes, 20.0, edges, 34.0, epochs, 6, time, 76.99930572509766
nodes, 20.0, edges, 34.0, epochs, 7, time, 75.16709160804749
nodes, 20.0, edges, 34.0, epochs, 8, time, 73.40578413009644
nodes, 20.0, edges, 34.0, epochs, 9, time, 74.9449315071106
nodes, 20.0, edges, 34.0, epochs, 10, time, 70.62963891029358
nodes, 20.0, edges, 34.0, epochs, 11, time, 78.11186361312866
nodes, 20.0, edges, 34.0, epochs, 12, time, 78.08076453208923
nodes, 20.0, edges, 34.0, epochs, 13, time, 76.52525663375854
nodes, 20.0, edges, 34.0, epochs, 14, time, 78.1298336982727
nodes, 20.0, edges, 34.0, epochs, 15, time, 73.37185192108154
nodes, 20.0, edges, 34.0, epochs, 16, time, 74.05331826210022
nodes, 20.0, edges, 34.0, epochs, 17, time, 73.44806838035583
nodes, 20.0, edges, 34.0, epochs, 18, time, 75.6900999546051
nodes, 20.0, edges, 34.0, epochs, 19, time, 73.56477952003479
nodes, 20.0, edges, 43.0, epochs, -1, time, 107.98489379882812
nodes, 20.0, edges, 43.0, epochs, 0, time, 153.31868886947632
nodes, 20.0, edges, 43.0, epochs, 1, time, 141.7028706073761
nodes, 20.0, edges, 43.0, epochs, 2, time, 124.19819903373718
nodes, 20.0, edges, 43.0, epochs, 3, time, 122.75517320632935
nodes, 20.0, edges, 43.0, epochs, 4, time, 123.58439683914185
nodes, 20.0, edges, 43.0, epochs, 5, time, 126.00841069221497
nodes, 20.0, edges, 43.0, epochs, 6, time, 122.45454859733582
nodes, 20.0, edges, 43.0, epochs, 7, time, 120.59370040893555
nodes, 20.0, edges, 43.0, epochs, 8, time, 116.57026553153992
nodes, 20.0, edges, 43.0, epochs, 9, time, 118.68690299987793
nodes, 20.0, edges, 43.0, epochs, 10, time, 119.29627203941345
nodes, 20.0, edges, 43.0, epochs, 11, time, 112.58881545066833
nodes, 20.0, edges, 43.0, epochs, 12, time, 116.27216935157776
nodes, 20.0, edges, 43.0, epochs, 13, time, 114.64052534103394
nodes, 20.0, edges, 43.0, epochs, 14, time, 115.93979859352112
nodes, 20.0, edges, 43.0, epochs, 15, time, 114.99140954017639
nodes, 20.0, edges, 43.0, epochs, 16, time, 113.87473177909851
nodes, 20.0, edges, 43.0, epochs, 17, time, 115.57667708396912
nodes, 20.0, edges, 43.0, epochs, 18, time, 120.65781426429749
nodes, 20.0, edges, 43.0, epochs, 19, time, 119.41668057441711
nodes, 20.0, edges, 44.0, epochs, -1, time, 122.34619688987732
nodes, 20.0, edges, 44.0, epochs, 0, time, 152.47430849075317
nodes, 20.0, edges, 44.0, epochs, 1, time, 145.36569786071777
nodes, 20.0, edges, 44.0, epochs, 2, time, 149.12241792678833
nodes, 20.0, edges, 44.0, epochs, 3, time, 134.2538514137268
nodes, 20.0, edges, 44.0, epochs, 4, time, 126.13957476615906
nodes, 20.0, edges, 44.0, epochs, 5, time, 123.33070468902588
nodes, 20.0, edges, 44.0, epochs, 6, time, 117.82426381111145
nodes, 20.0, edges, 44.0, epochs, 7, time, 118.17077922821045
nodes, 20.0, edges, 44.0, epochs, 8, time, 117.07975363731384
nodes, 20.0, edges, 44.0, epochs, 9, time, 118.27722454071045
nodes, 20.0, edges, 44.0, epochs, 10, time, 120.52865934371948
nodes, 20.0, edges, 44.0, epochs, 11, time, 119.43892574310303
nodes, 20.0, edges, 44.0, epochs, 12, time, 121.03667569160461
nodes, 20.0, edges, 44.0, epochs, 13, time, 119.85020589828491
nodes, 20.0, edges, 44.0, epochs, 14, time, 120.62456798553467
nodes, 20.0, edges, 44.0, epochs, 15, time, 122.70775890350342
nodes, 20.0, edges, 44.0, epochs, 16, time, 119.93221855163574
nodes, 20.0, edges, 44.0, epochs, 17, time, 119.1958212852478
nodes, 20.0, edges, 44.0, epochs, 18, time, 119.24399423599243
nodes, 20.0, edges, 44.0, epochs, 19, time, 125.54323673248291
nodes, 20.0, edges, 38.0, epochs, -1, time, 76.4996645450592
nodes, 20.0, edges, 38.0, epochs, 0, time, 148.25000071525574
nodes, 20.0, edges, 38.0, epochs, 1, time, 125.04006028175354
nodes, 20.0, edges, 38.0, epochs, 2, time, 123.19002628326416
nodes, 20.0, edges, 38.0, epochs, 3, time, 123.87452816963196
nodes, 20.0, edges, 38.0, epochs, 4, time, 97.7952013015747
nodes, 20.0, edges, 38.0, epochs, 5, time, 82.53015112876892
nodes, 20.0, edges, 38.0, epochs, 6, time, 78.59701228141785
nodes, 20.0, edges, 38.0, epochs, 7, time, 75.89338397979736
nodes, 20.0, edges, 38.0, epochs, 8, time, 75.51967477798462
nodes, 20.0, edges, 38.0, epochs, 9, time, 77.85657072067261
nodes, 20.0, edges, 38.0, epochs, 10, time, 80.17455387115479
nodes, 20.0, edges, 38.0, epochs, 11, time, 79.17412495613098
nodes, 20.0, edges, 38.0, epochs, 12, time, 77.08839273452759
nodes, 20.0, edges, 38.0, epochs, 13, time, 77.03260517120361
nodes, 20.0, edges, 38.0, epochs, 14, time, 75.30211305618286
nodes, 20.0, edges, 38.0, epochs, 15, time, 74.08850121498108
nodes, 20.0, edges, 38.0, epochs, 16, time, 73.87705731391907
nodes, 20.0, edges, 38.0, epochs, 17, time, 73.99975609779358
