nodes, 15.0, edges, 25.0, epochs, -1, time, 50.804160833358765
nodes, 15.0, edges, 25.0, epochs, 0, time, 221.33726978302002
nodes, 15.0, edges, 25.0, epochs, 1, time, 224.04222989082336
nodes, 15.0, edges, 25.0, epochs, 2, time, 196.42463088035583
nodes, 15.0, edges, 25.0, epochs, 3, time, 148.10413241386414
nodes, 15.0, edges, 25.0, epochs, 4, time, 110.274738073349
nodes, 15.0, edges, 25.0, epochs, 5, time, 101.9681293964386
nodes, 15.0, edges, 25.0, epochs, 6, time, 96.11491441726685
nodes, 15.0, edges, 25.0, epochs, 7, time, 101.60838556289673
nodes, 15.0, edges, 25.0, epochs, 8, time, 92.24943208694458
nodes, 15.0, edges, 25.0, epochs, 9, time, 83.9038655757904
nodes, 15.0, edges, 25.0, epochs, 10, time, 87.19429779052734
nodes, 15.0, edges, 25.0, epochs, 11, time, 77.16865801811218
nodes, 15.0, edges, 25.0, epochs, 12, time, 81.97543025016785
nodes, 15.0, edges, 25.0, epochs, 13, time, 73.32857775688171
nodes, 15.0, edges, 25.0, epochs, 14, time, 72.3094093799591
nodes, 15.0, edges, 25.0, epochs, 15, time, 66.04375553131104
nodes, 15.0, edges, 25.0, epochs, 16, time, 68.26184368133545
nodes, 15.0, edges, 25.0, epochs, 17, time, 67.32815527915955
nodes, 15.0, edges, 25.0, epochs, 18, time, 67.1793737411499
nodes, 15.0, edges, 25.0, epochs, 19, time, 68.23524212837219
nodes, 15.0, edges, 25.0, epochs, 20, time, 65.1049952507019
nodes, 15.0, edges, 25.0, epochs, 21, time, 70.45646595954895
nodes, 15.0, edges, 25.0, epochs, 22, time, 69.56350064277649
nodes, 15.0, edges, 25.0, epochs, 23, time, 68.0724937915802
nodes, 15.0, edges, 25.0, epochs, 24, time, 69.00236082077026
nodes, 15.0, edges, 25.0, epochs, 25, time, 69.01286292076111
nodes, 15.0, edges, 25.0, epochs, 26, time, 69.88354015350342
nodes, 15.0, edges, 25.0, epochs, 27, time, 70.30928492546082
nodes, 15.0, edges, 25.0, epochs, 28, time, 69.33106684684753
nodes, 15.0, edges, 25.0, epochs, 29, time, 71.98984932899475
nodes, 15.0, edges, 33.0, epochs, -1, time, 109.87293314933777
nodes, 15.0, edges, 33.0, epochs, 0, time, 99.78269648551941
nodes, 15.0, edges, 33.0, epochs, 1, time, 99.67879033088684
nodes, 15.0, edges, 33.0, epochs, 2, time, 111.5361840724945
nodes, 15.0, edges, 33.0, epochs, 3, time, 110.8882417678833
nodes, 15.0, edges, 33.0, epochs, 4, time, 109.09779834747314
nodes, 15.0, edges, 33.0, epochs, 5, time, 104.41605925559998
nodes, 15.0, edges, 33.0, epochs, 6, time, 107.82183694839478
nodes, 15.0, edges, 33.0, epochs, 7, time, 104.91945290565491
nodes, 15.0, edges, 33.0, epochs, 8, time, 112.82656502723694
nodes, 15.0, edges, 33.0, epochs, 9, time, 113.26557993888855
nodes, 15.0, edges, 33.0, epochs, 10, time, 109.90839314460754
nodes, 15.0, edges, 33.0, epochs, 11, time, 103.65524816513062
nodes, 15.0, edges, 33.0, epochs, 12, time, 105.4886040687561
nodes, 15.0, edges, 33.0, epochs, 13, time, 108.55929780006409
