nodes, 15.0, edges, 31.0, epochs, -1, time, 16.16942000389099
nodes, 15.0, edges, 31.0, epochs, 0, time, 15.871469974517822
nodes, 15.0, edges, 31.0, epochs, 1, time, 18.08464550971985
nodes, 15.0, edges, 31.0, epochs, 2, time, 16.803467750549316
nodes, 15.0, edges, 31.0, epochs, 3, time, 17.148880004882812
nodes, 15.0, edges, 31.0, epochs, 4, time, 16.18398904800415
nodes, 15.0, edges, 31.0, epochs, 5, time, 16.126018285751343
nodes, 15.0, edges, 31.0, epochs, 6, time, 16.605396032333374
nodes, 15.0, edges, 31.0, epochs, 7, time, 16.540807962417603
nodes, 15.0, edges, 31.0, epochs, 8, time, 17.060134172439575
nodes, 15.0, edges, 31.0, epochs, 9, time, 18.628161907196045
nodes, 15.0, edges, 31.0, epochs, 10, time, 16.14058828353882
nodes, 15.0, edges, 31.0, epochs, 11, time, 19.29595446586609
nodes, 15.0, edges, 31.0, epochs, 12, time, 16.356256246566772
nodes, 15.0, edges, 31.0, epochs, 13, time, 18.733001708984375
nodes, 15.0, edges, 31.0, epochs, 14, time, 18.218616008758545
nodes, 15.0, edges, 31.0, epochs, 15, time, 18.08636736869812
nodes, 15.0, edges, 31.0, epochs, 16, time, 18.489497661590576
nodes, 15.0, edges, 31.0, epochs, 17, time, 18.45961833000183
nodes, 15.0, edges, 31.0, epochs, 18, time, 18.54916000366211
nodes, 15.0, edges, 31.0, epochs, 19, time, 15.788849592208862
nodes, 15.0, edges, 19.0, epochs, -1, time, 21.728697061538696
nodes, 15.0, edges, 19.0, epochs, 0, time, 10.174928665161133
nodes, 15.0, edges, 19.0, epochs, 1, time, 10.401329517364502
nodes, 15.0, edges, 19.0, epochs, 2, time, 45.28176975250244
nodes, 15.0, edges, 19.0, epochs, 3, time, 35.046005725860596
nodes, 15.0, edges, 19.0, epochs, 4, time, 63.01350975036621
nodes, 15.0, edges, 19.0, epochs, 5, time, 37.866894245147705
nodes, 15.0, edges, 19.0, epochs, 6, time, 45.818225622177124
nodes, 15.0, edges, 19.0, epochs, 7, time, 37.327558517456055
nodes, 15.0, edges, 19.0, epochs, 8, time, 38.11301517486572
nodes, 15.0, edges, 19.0, epochs, 9, time, 40.88059043884277
nodes, 15.0, edges, 19.0, epochs, 10, time, 33.840856313705444
nodes, 15.0, edges, 19.0, epochs, 11, time, 34.86180877685547
nodes, 15.0, edges, 19.0, epochs, 12, time, 40.91896033287048
nodes, 15.0, edges, 19.0, epochs, 13, time, 38.96531367301941
nodes, 15.0, edges, 19.0, epochs, 14, time, 42.12107181549072
nodes, 15.0, edges, 19.0, epochs, 15, time, 50.046916007995605
nodes, 15.0, edges, 19.0, epochs, 16, time, 35.30322504043579
nodes, 15.0, edges, 19.0, epochs, 17, time, 39.41477370262146
nodes, 15.0, edges, 19.0, epochs, 18, time, 41.994544982910156
nodes, 15.0, edges, 19.0, epochs, 19, time, 35.791393518447876
nodes, 15.0, edges, 41.0, epochs, -1, time, 54.40299677848816
nodes, 15.0, edges, 41.0, epochs, 0, time, 31.47993016242981
nodes, 15.0, edges, 41.0, epochs, 1, time, 32.27605056762695
nodes, 15.0, edges, 41.0, epochs, 2, time, 34.06857514381409
nodes, 15.0, edges, 41.0, epochs, 3, time, 40.992058992385864
nodes, 15.0, edges, 41.0, epochs, 4, time, 45.44732165336609
nodes, 15.0, edges, 41.0, epochs, 5, time, 38.56695365905762
nodes, 15.0, edges, 41.0, epochs, 6, time, 45.35789179801941
nodes, 15.0, edges, 41.0, epochs, 7, time, 36.221431255340576
nodes, 15.0, edges, 41.0, epochs, 8, time, 41.444368839263916
nodes, 15.0, edges, 41.0, epochs, 9, time, 46.54808712005615
nodes, 15.0, edges, 41.0, epochs, 10, time, 50.29693031311035
nodes, 15.0, edges, 41.0, epochs, 11, time, 71.14557909965515
nodes, 15.0, edges, 41.0, epochs, 12, time, 54.525002241134644
nodes, 15.0, edges, 41.0, epochs, 13, time, 43.81840395927429
nodes, 15.0, edges, 41.0, epochs, 14, time, 47.18420171737671
nodes, 15.0, edges, 41.0, epochs, 15, time, 52.66805458068848
nodes, 15.0, edges, 41.0, epochs, 16, time, 51.112032413482666
nodes, 15.0, edges, 41.0, epochs, 17, time, 51.11035227775574
nodes, 15.0, edges, 41.0, epochs, 18, time, 55.31123733520508
nodes, 15.0, edges, 41.0, epochs, 19, time, 45.57020092010498
