nodes, 15.0, edges, 24.0, epochs, -1, time, 39.25781726837158
nodes, 15.0, edges, 24.0, epochs, 0, time, 43.91904401779175
nodes, 15.0, edges, 24.0, epochs, 1, time, 44.346028566360474
nodes, 15.0, edges, 24.0, epochs, 2, time, 43.11068916320801
nodes, 15.0, edges, 24.0, epochs, 3, time, 41.58704376220703
nodes, 15.0, edges, 24.0, epochs, 4, time, 41.75167417526245
nodes, 15.0, edges, 24.0, epochs, 5, time, 41.78303670883179
nodes, 15.0, edges, 24.0, epochs, 6, time, 41.887789249420166
nodes, 15.0, edges, 24.0, epochs, 7, time, 41.66765761375427
nodes, 15.0, edges, 24.0, epochs, 8, time, 42.515926361083984
nodes, 15.0, edges, 24.0, epochs, 9, time, 41.84493279457092
nodes, 15.0, edges, 24.0, epochs, 10, time, 41.7585883140564
nodes, 15.0, edges, 24.0, epochs, 11, time, 42.02618360519409
nodes, 15.0, edges, 24.0, epochs, -1, time, 39.28411817550659
nodes, 15.0, edges, 24.0, epochs, 0, time, 45.20153760910034
nodes, 15.0, edges, 24.0, epochs, 1, time, 44.50815939903259
nodes, 15.0, edges, 24.0, epochs, 2, time, 44.260042905807495
