Random seed, 3
Random seed, 1
Random seed, 9
Random seed, 6
nodes, 50.0, edges, 192.0, epochs, 100, time, 11661.55648469925
Random seed, 8
nodes, 50.0, edges, 184.0, epochs, 100, time, 14163.32858657837
Random seed, 7
nodes, 50.0, edges, 187.0, epochs, 100, time, 16181.478516340256
Random seed, 2
nodes, 50.0, edges, 194.0, epochs, 100, time, 16535.820528268814
Random seed, 4
nodes, 50.0, edges, 191.0, epochs, 100, time, 19049.7083568573
Random seed, 10
nodes, 50.0, edges, 207.0, epochs, 100, time, 22161.005546331406
