nodes, 15.0, edges, 39.0, epochs, -1, time, 178.63717079162598
nodes, 15.0, edges, 39.0, epochs, 0, time, 163.62663960456848
nodes, 15.0, edges, 39.0, epochs, 1, time, 162.80507469177246
nodes, 15.0, edges, 39.0, epochs, 2, time, 170.50419783592224
nodes, 15.0, edges, 39.0, epochs, 3, time, 172.79554724693298
nodes, 15.0, edges, 39.0, epochs, 4, time, 173.1722695827484
nodes, 15.0, edges, 39.0, epochs, 5, time, 169.6357913017273
nodes, 15.0, edges, 39.0, epochs, 6, time, 169.5792670249939
nodes, 15.0, edges, 39.0, epochs, 7, time, 168.11151838302612
nodes, 15.0, edges, 39.0, epochs, 8, time, 168.0764651298523
nodes, 15.0, edges, 39.0, epochs, 9, time, 169.81101274490356
nodes, 15.0, edges, 39.0, epochs, 10, time, 169.22018122673035
nodes, 15.0, edges, 39.0, epochs, 11, time, 168.9461989402771
nodes, 15.0, edges, 39.0, epochs, 12, time, 169.90335297584534
nodes, 15.0, edges, 39.0, epochs, 13, time, 169.11026549339294
nodes, 15.0, edges, 39.0, epochs, 14, time, 168.95223379135132
nodes, 15.0, edges, 39.0, epochs, 15, time, 170.31856489181519
nodes, 15.0, edges, 39.0, epochs, 16, time, 169.71627640724182
nodes, 15.0, edges, 39.0, epochs, 17, time, 169.8642954826355
nodes, 15.0, edges, 39.0, epochs, 18, time, 167.67853808403015
nodes, 15.0, edges, 39.0, epochs, 19, time, 169.63776445388794
nodes, 15.0, edges, 24.0, epochs, -1, time, 592.3294904232025
nodes, 15.0, edges, 24.0, epochs, 0, time, 509.5498206615448
nodes, 15.0, edges, 24.0, epochs, 1, time, 522.1239767074585
