nodes, 15.0, edges, 27.0, epochs, -1, time, 0.36156558990478516
nodes, 15.0, edges, 27.0, epochs, 0, time, 0.5180501937866211
nodes, 15.0, edges, 27.0, epochs, 1, time, 1.8800508975982666
nodes, 15.0, edges, 27.0, epochs, 2, time, 1.2971978187561035
nodes, 15.0, edges, 27.0, epochs, -1, time, 4.330853223800659
nodes, 15.0, edges, 27.0, epochs, 0, time, 4.6172614097595215
nodes, 15.0, edges, 27.0, epochs, 1, time, 5.52505087852478
nodes, 15.0, edges, 27.0, epochs, 2, time, 5.8096888065338135
nodes, 15.0, edges, 27.0, epochs, 3, time, 6.290910005569458
nodes, 15.0, edges, 27.0, epochs, 4, time, 5.539640665054321
nodes, 15.0, edges, 27.0, epochs, 5, time, 5.82650351524353
nodes, 15.0, edges, 27.0, epochs, 6, time, 5.502892255783081
nodes, 15.0, edges, 27.0, epochs, 7, time, 5.896060228347778
nodes, 15.0, edges, 27.0, epochs, 8, time, 5.629283666610718
nodes, 15.0, edges, 27.0, epochs, 9, time, 5.923881530761719
nodes, 15.0, edges, 27.0, epochs, 10, time, 5.487938404083252
nodes, 15.0, edges, 27.0, epochs, 11, time, 5.940946817398071
nodes, 15.0, edges, 27.0, epochs, 12, time, 5.535278797149658
nodes, 15.0, edges, 27.0, epochs, 13, time, 5.533949851989746
nodes, 15.0, edges, 27.0, epochs, 14, time, 5.498869180679321
nodes, 15.0, edges, 27.0, epochs, 15, time, 6.0691001415252686
nodes, 15.0, edges, 27.0, epochs, 16, time, 5.088855981826782
nodes, 15.0, edges, 27.0, epochs, 17, time, 6.810875177383423
nodes, 15.0, edges, 27.0, epochs, 18, time, 6.6511006355285645
nodes, 15.0, edges, 27.0, epochs, 19, time, 5.547004461288452
nodes, 15.0, edges, 27.0, epochs, 20, time, 6.304300785064697
nodes, 15.0, edges, 27.0, epochs, 21, time, 5.542111873626709
nodes, 15.0, edges, 27.0, epochs, 22, time, 5.848113059997559
nodes, 15.0, edges, 27.0, epochs, 23, time, 6.029710292816162
nodes, 15.0, edges, 27.0, epochs, 24, time, 5.547980070114136
nodes, 15.0, edges, 27.0, epochs, 25, time, 5.5877556800842285
nodes, 15.0, edges, 27.0, epochs, 26, time, 7.096954345703125
nodes, 15.0, edges, 27.0, epochs, 27, time, 5.865418434143066
nodes, 15.0, edges, 27.0, epochs, 28, time, 6.851959943771362
nodes, 15.0, edges, 27.0, epochs, 29, time, 6.76306676864624
nodes, 15.0, edges, 27.0, epochs, 30, time, 6.28448486328125
nodes, 15.0, edges, 27.0, epochs, 31, time, 6.207969427108765
nodes, 15.0, edges, 27.0, epochs, 32, time, 6.538506984710693
nodes, 15.0, edges, 27.0, epochs, 33, time, 5.725948333740234
nodes, 15.0, edges, 27.0, epochs, 34, time, 6.175198316574097
nodes, 15.0, edges, 27.0, epochs, 35, time, 5.630249977111816
nodes, 15.0, edges, 27.0, epochs, 36, time, 5.684001684188843
nodes, 15.0, edges, 27.0, epochs, 37, time, 5.799543142318726
nodes, 15.0, edges, 27.0, epochs, 38, time, 6.3102874755859375
nodes, 15.0, edges, 27.0, epochs, 39, time, 5.402019023895264
nodes, 15.0, edges, 35.0, epochs, -1, time, 7.603248834609985
nodes, 15.0, edges, 35.0, epochs, 0, time, 7.508613109588623
nodes, 15.0, edges, 35.0, epochs, 1, time, 7.38408088684082
nodes, 15.0, edges, 35.0, epochs, 2, time, 4.968040227890015
nodes, 15.0, edges, 35.0, epochs, 3, time, 5.502911329269409
nodes, 15.0, edges, 35.0, epochs, 4, time, 5.27386212348938
nodes, 15.0, edges, 35.0, epochs, -1, time, 7.3914854526519775
nodes, 15.0, edges, 35.0, epochs, 0, time, 7.971632242202759
nodes, 15.0, edges, 35.0, epochs, 1, time, 6.780302047729492
nodes, 15.0, edges, 35.0, epochs, 2, time, 6.580257892608643
nodes, 15.0, edges, 35.0, epochs, 3, time, 6.092002868652344
nodes, 15.0, edges, 35.0, epochs, 4, time, 7.348309278488159
nodes, 15.0, edges, 35.0, epochs, 5, time, 6.341371774673462
nodes, 15.0, edges, 35.0, epochs, 6, time, 7.257673978805542
nodes, 15.0, edges, 35.0, epochs, 7, time, 6.532451629638672
nodes, 15.0, edges, 35.0, epochs, 8, time, 6.437939405441284
nodes, 15.0, edges, 35.0, epochs, 9, time, 6.9543304443359375
nodes, 15.0, edges, 35.0, epochs, 10, time, 6.714238166809082
nodes, 15.0, edges, 35.0, epochs, 11, time, 6.724257230758667
nodes, 15.0, edges, 35.0, epochs, 12, time, 6.229374408721924
nodes, 15.0, edges, 35.0, epochs, 13, time, 6.919404983520508
