nodes, 15.0, edges, 25.0, epochs, -1, time, 38.8520565032959
nodes, 15.0, edges, 25.0, epochs, 0, time, 176.57855439186096
nodes, 15.0, edges, 25.0, epochs, 1, time, 175.62518572807312
nodes, 15.0, edges, 25.0, epochs, 2, time, 159.4893980026245
nodes, 15.0, edges, 25.0, epochs, 3, time, 117.44956564903259
nodes, 15.0, edges, 25.0, epochs, 4, time, 91.58283996582031
nodes, 15.0, edges, 25.0, epochs, 5, time, 87.62708067893982
nodes, 15.0, edges, 25.0, epochs, 6, time, 85.48743772506714
nodes, 15.0, edges, 25.0, epochs, 7, time, 77.94197726249695
nodes, 15.0, edges, 25.0, epochs, 8, time, 84.48051595687866
nodes, 15.0, edges, 25.0, epochs, 9, time, 71.56335473060608
nodes, 15.0, edges, 25.0, epochs, 10, time, 65.37174487113953
nodes, 15.0, edges, 25.0, epochs, 11, time, 69.87440943717957
nodes, 15.0, edges, 25.0, epochs, 12, time, 65.48495507240295
nodes, 15.0, edges, 25.0, epochs, 13, time, 61.3786997795105
nodes, 15.0, edges, 25.0, epochs, 14, time, 59.00527787208557
nodes, 15.0, edges, 25.0, epochs, 15, time, 60.92325234413147
nodes, 15.0, edges, 25.0, epochs, 16, time, 60.01695394515991
nodes, 15.0, edges, 25.0, epochs, 17, time, 62.5421404838562
nodes, 15.0, edges, 25.0, epochs, 18, time, 60.3168408870697
nodes, 15.0, edges, 25.0, epochs, 19, time, 57.995076417922974
nodes, 15.0, edges, 25.0, epochs, 20, time, 56.1764874458313
nodes, 15.0, edges, 25.0, epochs, 21, time, 62.39185929298401
nodes, 15.0, edges, 25.0, epochs, 22, time, 60.86747860908508
nodes, 15.0, edges, 25.0, epochs, 23, time, 62.31280064582825
nodes, 15.0, edges, 25.0, epochs, 24, time, 63.34188771247864
nodes, 15.0, edges, 25.0, epochs, 25, time, 60.99810314178467
nodes, 15.0, edges, 25.0, epochs, 26, time, 59.30589032173157
nodes, 15.0, edges, 25.0, epochs, 27, time, 58.050742387771606
nodes, 15.0, edges, 25.0, epochs, 28, time, 59.83346176147461
nodes, 15.0, edges, 25.0, epochs, 29, time, 57.50841212272644
