Random seed, 1
Random seed, 6
nodes, 10.0, edges, 9.0, epochs, 100, time, 351.5559928417206
Random seed, 4
nodes, 10.0, edges, 14.0, epochs, 100, time, 459.7026207447052
Random seed, 5
nodes, 10.0, edges, 11.0, epochs, 100, time, 741.3913547992706
Random seed, 7
nodes, 10.0, edges, 12.0, epochs, 100, time, 763.5368347167969
Random seed, 2
nodes, 10.0, edges, 12.0, epochs, 100, time, 773.0845437049866
Random seed, 8
nodes, 10.0, edges, 15.0, epochs, 100, time, 804.7175049781799
Random seed, 9
nodes, 10.0, edges, 15.0, epochs, 100, time, 825.1004505157471
Random seed, 10
nodes, 10.0, edges, 20.0, epochs, 100, time, 972.2724175453186
Random seed, 3
nodes, 10.0, edges, 15.0, epochs, 100, time, 1111.7860507965088
