nodes, 30.0, edges, 77.0, epochs, -1, time, 116.27329778671265
nodes, 30.0, edges, 77.0, epochs, 0, time, 403.45249915122986
nodes, 30.0, edges, 77.0, epochs, 1, time, 426.3176906108856
nodes, 30.0, edges, 77.0, epochs, 2, time, 400.23108100891113
nodes, 30.0, edges, 77.0, epochs, 3, time, 304.62537384033203
nodes, 30.0, edges, 77.0, epochs, 4, time, 245.25526428222656
nodes, 30.0, edges, 77.0, epochs, 5, time, 217.9784836769104
nodes, 30.0, edges, 77.0, epochs, 6, time, 196.45396065711975
nodes, 30.0, edges, 77.0, epochs, 7, time, 180.36897039413452
nodes, 30.0, edges, 77.0, epochs, 8, time, 173.70588088035583
nodes, 30.0, edges, 77.0, epochs, 9, time, 197.01669692993164
nodes, 30.0, edges, 77.0, epochs, 10, time, 148.83948612213135
nodes, 30.0, edges, 77.0, epochs, 11, time, 171.4393434524536
nodes, 30.0, edges, 77.0, epochs, 12, time, 152.27543807029724
nodes, 30.0, edges, 77.0, epochs, 13, time, 160.4634494781494
nodes, 30.0, edges, 77.0, epochs, 14, time, 276.32049775123596
nodes, 30.0, edges, 77.0, epochs, 15, time, 300.0061089992523
nodes, 30.0, edges, 77.0, epochs, 16, time, 294.6098635196686
nodes, 30.0, edges, 77.0, epochs, 17, time, 291.39198446273804
nodes, 30.0, edges, 77.0, epochs, 18, time, 294.26706314086914
nodes, 30.0, edges, 77.0, epochs, 19, time, 266.25068521499634
nodes, 30.0, edges, 77.0, epochs, 20, time, 226.43661832809448
nodes, 30.0, edges, 77.0, epochs, 21, time, 231.52503728866577
nodes, 30.0, edges, 77.0, epochs, 22, time, 190.93789839744568
nodes, 30.0, edges, 77.0, epochs, 23, time, 209.5226469039917
nodes, 30.0, edges, 77.0, epochs, 24, time, 216.8146321773529
nodes, 30.0, edges, 77.0, epochs, 25, time, 169.85326218605042
nodes, 30.0, edges, 77.0, epochs, 26, time, 112.4238805770874
nodes, 30.0, edges, 77.0, epochs, 27, time, 104.21829557418823
nodes, 30.0, edges, 77.0, epochs, 28, time, 117.3727867603302
nodes, 30.0, edges, 77.0, epochs, 29, time, 115.62942123413086
nodes, 30.0, edges, 100.0, epochs, -1, time, 67.71393966674805
nodes, 30.0, edges, 100.0, epochs, 0, time, 149.4107904434204
nodes, 30.0, edges, 100.0, epochs, 1, time, 240.99021291732788
nodes, 30.0, edges, 100.0, epochs, 2, time, 240.2296006679535
nodes, 30.0, edges, 100.0, epochs, 3, time, 212.01658034324646
nodes, 30.0, edges, 100.0, epochs, 4, time, 100.2792980670929
nodes, 30.0, edges, 100.0, epochs, 5, time, 81.20649766921997
nodes, 30.0, edges, 100.0, epochs, 6, time, 88.70506715774536
nodes, 30.0, edges, 100.0, epochs, 7, time, 72.00760912895203
nodes, 30.0, edges, 100.0, epochs, 8, time, 80.20326399803162
nodes, 30.0, edges, 100.0, epochs, 9, time, 73.12536382675171
nodes, 30.0, edges, 100.0, epochs, 10, time, 69.61614155769348
nodes, 30.0, edges, 100.0, epochs, 11, time, 67.77488875389099
nodes, 30.0, edges, 100.0, epochs, 12, time, 69.95878887176514
nodes, 30.0, edges, 100.0, epochs, 13, time, 82.45084285736084
nodes, 30.0, edges, 100.0, epochs, 14, time, 65.59153294563293
nodes, 30.0, edges, 100.0, epochs, 15, time, 67.18231987953186
nodes, 30.0, edges, 100.0, epochs, 16, time, 67.53357195854187
nodes, 30.0, edges, 100.0, epochs, 17, time, 67.20888185501099
nodes, 30.0, edges, 100.0, epochs, 18, time, 68.95137214660645
