nodes, 15.0, edges, 31.0, epochs, -1, time, 29.824451446533203
nodes, 15.0, edges, 31.0, epochs, 0, time, 21.698432683944702
nodes, 15.0, edges, 31.0, epochs, 1, time, 22.230499505996704
nodes, 15.0, edges, 31.0, epochs, 2, time, 23.513145446777344
nodes, 15.0, edges, 31.0, epochs, 3, time, 27.204931259155273
nodes, 15.0, edges, 31.0, epochs, 4, time, 25.99408459663391
nodes, 15.0, edges, 31.0, epochs, 5, time, 27.85663080215454
nodes, 15.0, edges, 31.0, epochs, 6, time, 25.800100564956665
nodes, 15.0, edges, 31.0, epochs, 7, time, 27.928524255752563
nodes, 15.0, edges, 31.0, epochs, 8, time, 28.653042554855347
nodes, 15.0, edges, 31.0, epochs, 9, time, 29.200246572494507
nodes, 15.0, edges, 31.0, epochs, 10, time, 25.17527413368225
nodes, 15.0, edges, 31.0, epochs, 11, time, 27.550429821014404
nodes, 15.0, edges, 31.0, epochs, 12, time, 24.964680194854736
nodes, 15.0, edges, 31.0, epochs, 13, time, 25.19484257698059
nodes, 15.0, edges, 31.0, epochs, 14, time, 27.80969476699829
nodes, 15.0, edges, 31.0, epochs, 15, time, 27.416916608810425
nodes, 15.0, edges, 31.0, epochs, 16, time, 26.230038166046143
nodes, 15.0, edges, 31.0, epochs, 17, time, 29.377789974212646
nodes, 15.0, edges, 31.0, epochs, 18, time, 24.991865396499634
nodes, 15.0, edges, 31.0, epochs, 19, time, 28.0213725566864
