Random seed, 3
nodes, 20.0, edges, 40.0, epochs, 100, time, 4282.86395907402
Random seed, 8
nodes, 20.0, edges, 40.0, epochs, 100, time, 4317.168566942215
Random seed, 5
nodes, 20.0, edges, 40.0, epochs, 100, time, 4471.050662994385
Random seed, 9
nodes, 20.0, edges, 40.0, epochs, 100, time, 4538.770930051804
Random seed, 2
nodes, 20.0, edges, 40.0, epochs, 100, time, 4546.088982820511
Random seed, 4
nodes, 20.0, edges, 40.0, epochs, 100, time, 4556.396797180176
Random seed, 7
nodes, 20.0, edges, 40.0, epochs, 100, time, 4713.341211795807
Random seed, 10
nodes, 20.0, edges, 40.0, epochs, 100, time, 4777.494398593903
Random seed, 1
nodes, 20.0, edges, 40.0, epochs, 100, time, 5076.456043958664
Random seed, 6
nodes, 20.0, edges, 40.0, epochs, 100, time, 5446.730053663254
Random seed, 3
nodes, 20.0, edges, 40.0, epochs, 100, time, 4441.473609924316
Random seed, 8
nodes, 20.0, edges, 40.0, epochs, 100, time, 4640.66623210907
Random seed, 5
nodes, 20.0, edges, 40.0, epochs, 100, time, 4656.547972202301
Random seed, 2
nodes, 20.0, edges, 40.0, epochs, 100, time, 4739.592473983765
Random seed, 9
nodes, 20.0, edges, 40.0, epochs, 100, time, 4801.120705366135
Random seed, 10
nodes, 20.0, edges, 40.0, epochs, 100, time, 4957.906205654144
Random seed, 7
nodes, 20.0, edges, 40.0, epochs, 100, time, 5070.620027303696
Random seed, 1
nodes, 20.0, edges, 40.0, epochs, 100, time, 5264.08607840538
Random seed, 6
nodes, 20.0, edges, 40.0, epochs, 100, time, 5788.641268730164
Random seed, 4
nodes, 20.0, edges, 40.0, epochs, 100, time, 6415.229686021805
