Epoch, 7
Random seed, 0, forward time, 17.401044368743896, inference time, 56.32651734352112, qp time, 0, backward_time, 26.446263074874878
forward time,0,0,2.4590718746185303,2.476127862930298,2.471149206161499,2.4796812534332275,2.4990992546081543,2.4639346599578857,2.5519802570343018
inference time,0,0,7.845935821533203,7.934695243835449,7.905430555343628,8.032190561294556,8.133557081222534,8.036065340042114,8.438642740249634
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,3.81835675239563,3.7557311058044434,3.746659278869629,3.7495617866516113,3.78458571434021,3.7227022647857666,3.868666172027588
