Epoch, 26
Random seed, 0, forward time, 284.69304633140564, inference time, 965.1542587280273, qp time, 0, backward_time, 402.26059579849243
forward time,0,0,10.942806482315063,10.892529726028442,10.913951635360718,10.922495603561401,11.129571437835693,10.969402551651001,10.96952223777771,10.982036590576172,10.990775346755981,10.960270166397095,10.927695035934448,10.919017553329468,10.996257066726685,10.96681833267212,10.981221437454224,10.964202404022217,10.97974443435669,10.964803457260132,10.907494306564331,10.922468662261963,10.93207859992981,10.935680866241455,10.933173179626465,10.936951637268066,10.870198249816895,10.881879329681396
inference time,0,0,38.44430184364319,35.864938259124756,35.74554657936096,35.73467946052551,36.27166485786438,35.81143236160278,35.89157772064209,35.94055700302124,35.93728733062744,36.108458518981934,36.15095043182373,36.38599967956543,36.863622426986694,36.95053172111511,37.06840944290161,37.17085814476013,37.40220499038696,37.50314450263977,37.6429808139801,38.157511711120605,38.18290162086487,38.10986065864563,38.719326972961426,38.97213435173035,39.01238393783569,39.11099338531494
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,15.370582580566406,15.31056022644043,15.35512113571167,15.344917297363281,15.62020468711853,15.423588037490845,15.424025774002075,15.440266370773315,15.444457769393921,15.454699993133545,15.450860261917114,15.470343828201294,15.531037092208862,15.482818126678467,15.552470922470093,15.528297185897827,15.511306524276733,15.541960716247559,15.465255975723267,15.51322889328003,15.51387906074524,15.524072647094727,15.544655561447144,15.527552127838135,15.453329801559448,15.461103200912476
