Epoch, 24
Random seed, 0, forward time, 1.9199841022491455, inference time, 132.25868463516235, qp time, 0, backward_time, 12.064404010772705
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9199841022491455
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.25868463516235
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,0.5735340118408203,0.5011410713195801,0.49959659576416016,0.5009355545043945,0.49546241760253906,0.4970378875732422,0.4966750144958496,0.4972081184387207,0.4968912601470947,0.4965667724609375,0.4949958324432373,0.49359607696533203,0.49632716178894043,0.4977710247039795,0.4963381290435791,0.49628186225891113,0.4949038028717041,0.49967217445373535,0.5009222030639648,0.5011537075042725,0.49936342239379883,0.500725507736206,0.5047197341918945,0.5325846672058105
