Epoch, 8
Random seed, 0, forward time, 5.569566249847412, inference time, 213.86067700386047, qp time, 0, backward_time, 49.107837200164795
forward time,0,0,0,0,0,0,0,0,0,5.569566249847412
inference time,0,0,0,0,0,0,0,0,0,213.86067700386047
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,6.327468395233154,5.78609561920166,6.313596725463867,6.180877685546875,6.019727945327759,6.333865642547607,5.8522186279296875,6.293986558914185
