Epoch, 7
Random seed, 0, forward time, 15.41178584098816, inference time, 48.74795079231262, qp time, 0, backward_time, 24.562607526779175
forward time,0,0,2.0786993503570557,2.052994728088379,2.371718645095825,2.389599561691284,2.085752010345459,2.118882179260254,2.3141393661499023
inference time,0,0,6.5432775020599365,6.44862174987793,7.525638818740845,7.6431872844696045,6.561017990112305,6.687693357467651,7.338514089584351
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,3.376171350479126,3.254821300506592,3.808269500732422,3.8236801624298096,3.289710521697998,3.337251901626587,3.6727027893066406
