Epoch, 7
Random seed, 0, forward time, 498.84450817108154, inference time, 44630.98687338829, qp time, 0, backward_time, 1332.4735295772552
forward time,0,0,70.74292182922363,71.50003361701965,71.18811559677124,71.89944577217102,71.98469018936157,71.24759721755981,70.28170394897461
inference time,0,0,5887.4566123485565,6138.762957811356,6233.008565425873,6527.099801778793,6646.185779333115,6670.9480676651,6527.525089025497
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,188.57443642616272,188.48998308181763,188.3237121105194,191.27104687690735,192.70347929000854,191.94403982162476,191.16683197021484
