Epoch, 8
Random seed, 0, forward time, 77.09867191314697, inference time, 273.9194903373718, qp time, 0, backward_time, 137.54159021377563
forward time,0,0,9.4334716796875,9.727886438369751,9.742772579193115,9.824729442596436,9.747228622436523,9.636565685272217,9.541553258895874,9.444464206695557
inference time,0,0,34.10453391075134,34.33306694030762,34.36330437660217,34.83599233627319,34.651668071746826,34.276649713516235,33.86228895187378,33.49198603630066
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,17.12841534614563,17.18992280960083,17.232336044311523,17.43592929840088,17.398171186447144,17.2209632396698,17.03449249267578,16.901359796524048
