Epoch, 15
Random seed, 0, forward time, 4.822323322296143, inference time, 13.514360904693604, qp time, 0, backward_time, 78.89585208892822
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.822323322296143
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.514360904693604
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,5.320195436477661,5.249164342880249,5.239461183547974,5.248859167098999,5.248048782348633,5.243893384933472,5.234862804412842,5.243216276168823,5.2379279136657715,5.241539239883423,5.224774122238159,5.233365297317505,5.240804195404053,5.243942975997925,5.445796966552734
