Epoch, 24
Random seed, 0, forward time, 42.350998401641846, inference time, 195.6207239627838, qp time, 0, backward_time, 73.65685367584229
forward time,0,0,1.7176761627197266,1.721837043762207,1.7418897151947021,1.7444696426391602,1.720604658126831,1.7366070747375488,1.7417011260986328,1.7560954093933105,1.7540171146392822,1.7636315822601318,1.76839280128479,1.7628004550933838,1.7754368782043457,1.775217056274414,1.7852225303649902,1.7838287353515625,1.7787597179412842,1.7853939533233643,1.777862310409546,1.7848753929138184,1.7657864093780518,1.8001155853271484,1.8031790256500244,1.8055980205535889
inference time,0,0,7.689085006713867,7.778949022293091,7.816829204559326,7.83868145942688,7.778524160385132,7.875970363616943,7.880875110626221,8.100623846054077,8.10616683959961,8.183127641677856,8.260826826095581,8.17804741859436,8.248574495315552,8.300984144210815,8.344810485839844,8.291291236877441,8.330829858779907,8.293665647506714,8.282469511032104,8.363362073898315,8.221109628677368,8.4406099319458,8.52193570137024,8.493374347686768
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,3.033172130584717,2.9941906929016113,3.024871587753296,3.019026279449463,2.980900764465332,3.011989116668701,3.0144248008728027,3.0475893020629883,3.0575976371765137,3.069708824157715,3.076911449432373,3.065018892288208,3.085082769393921,3.088575601577759,3.0961101055145264,3.0883049964904785,3.089385509490967,3.1075639724731445,3.0957415103912354,3.1061484813690186,3.0803492069244385,3.1390233039855957,3.135789632797241,3.1493771076202393
