Epoch, 7
Random seed, 0, forward time, 1.1129074096679688, inference time, 7.84719705581665, qp time, 0, backward_time, 8.34512996673584
forward time,0,0,0,0,0,0,0,0,1.1129074096679688
inference time,0,0,0,0,0,0,0,0,7.84719705581665
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,1.2515439987182617,1.150639533996582,1.1641645431518555,1.1541709899902344,1.162968397140503,1.1621830463409424,1.299459457397461
