Epoch, 7
Random seed, 0, forward time, 3.261237144470215, inference time, 75.02532958984375, qp time, 0, backward_time, 24.30999732017517
forward time,0,0,0,0,0,0,0,0,3.261237144470215
inference time,0,0,0,0,0,0,0,0,75.02532958984375
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,3.5313963890075684,3.415682077407837,3.4102580547332764,3.4151320457458496,3.388317346572876,3.422621726989746,3.7265896797180176
