Epoch, 8
Random seed, 0, forward time, 1.3403477668762207, inference time, 11.698384284973145, qp time, 0, backward_time, 11.949649095535278
forward time,0,0,0,0,0,0,0,0,0,1.3403477668762207
inference time,0,0,0,0,0,0,0,0,0,11.698384284973145
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,1.4890100955963135,1.4992806911468506,1.483642578125,1.479698657989502,1.4855406284332275,1.4797561168670654,1.4840857982635498,1.5486345291137695
