Epoch, 8
Random seed, 0, forward time, 13.728717565536499, inference time, 166.59946393966675, qp time, 0, backward_time, 123.12472295761108
forward time,0,0,0,0,0,0,0,0,0,13.728717565536499
inference time,0,0,0,0,0,0,0,0,0,166.59946393966675
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,15.335739612579346,15.231675863265991,15.211284875869751,15.214397430419922,15.208635091781616,15.24101734161377,15.249281883239746,16.432690858840942
