Epoch, 8
Random seed, 0, forward time, 0.9861736297607422, inference time, 7.115260601043701, qp time, 0, backward_time, 9.037795543670654
forward time,0,0,0,0,0,0,0,0,0,0.9861736297607422
inference time,0,0,0,0,0,0,0,0,0,7.115260601043701
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,1.1988787651062012,1.1079986095428467,1.1089677810668945,1.132195234298706,1.114670753479004,1.1068542003631592,1.1101269721984863,1.1581032276153564
