Epoch, 7
Random seed, 0, forward time, 1.3432879447937012, inference time, 11.865183591842651, qp time, 0, backward_time, 10.477911233901978
forward time,0,0,0,0,0,0,0,0,1.3432879447937012
inference time,0,0,0,0,0,0,0,0,11.865183591842651
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,1.4795515537261963,1.4746029376983643,1.5276587009429932,1.4705321788787842,1.475815773010254,1.4950790405273438,1.554671049118042
