Epoch, 7
Random seed, 0, forward time, 8.537909746170044, inference time, 64.77836060523987, qp time, 0, backward_time, 67.99987006187439
forward time,0,0,0,0,0,0,0,0,8.537909746170044
inference time,0,0,0,0,0,0,0,0,64.77836060523987
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,10.125492334365845,9.615739822387695,8.886621475219727,9.813775777816772,10.120328187942505,9.239908933639526,10.19800353050232
