Epoch, 8
Random seed, 0, forward time, 17.114021062850952, inference time, 256.6022117137909, qp time, 0, backward_time, 154.55947422981262
forward time,0,0,0,0,0,0,0,0,0,17.114021062850952
inference time,0,0,0,0,0,0,0,0,0,256.6022117137909
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,19.32369875907898,19.08475637435913,19.11553168296814,19.22641634941101,19.05033850669861,19.126725435256958,19.127454042434692,20.504553079605103
