Epoch, 8
Random seed, 0, forward time, 17.273728132247925, inference time, 260.4421057701111, qp time, 0, backward_time, 155.56508231163025
forward time,0,0,0,0,0,0,0,0,0,17.273728132247925
inference time,0,0,0,0,0,0,0,0,0,260.4421057701111
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,19.421334743499756,19.286667346954346,19.285122871398926,19.2538058757782,19.276739835739136,19.309935808181763,19.254327297210693,20.47714853286743
