Epoch, 29
Random seed, 0, forward time, 20.17769765853882, inference time, 70.51900124549866, qp time, 0, backward_time, 670.6659712791443
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.17769765853882
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.51900124549866
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,23.216068506240845,23.09267783164978,23.058716535568237,23.04831337928772,23.038495540618896,23.020756483078003,23.043614625930786,23.053969621658325,23.043084621429443,23.029645204544067,23.0385103225708,23.051143646240234,23.030707836151123,23.066694498062134,23.069754123687744,23.073014974594116,23.09468650817871,23.084048986434937,23.128565788269043,23.081719875335693,23.060520887374878,23.096977949142456,23.097257375717163,23.130678176879883,23.085553646087646,23.097403049468994,23.09643578529358,23.073636770248413,24.563318729400635
