Epoch, 8
Random seed, 0, forward time, 93.11620092391968, inference time, 941.4523479938507, qp time, 0, backward_time, 156.78759145736694
forward time,0,0,11.648504257202148,11.63332462310791,11.632092475891113,11.641546249389648,11.636493921279907,11.640377283096313,11.62523365020752,11.658628463745117
inference time,0,0,113.58660984039307,114.38010931015015,115.5398759841919,116.98225665092468,118.75866174697876,120.256756067276,120.55196070671082,121.39611768722534
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,19.674987316131592,19.449727058410645,19.441606760025024,19.473634481430054,19.616678953170776,20.042439460754395,19.68782329559326,19.400694131851196
