Epoch, 7
Random seed, 0, forward time, 4.215921640396118, inference time, 128.86663222312927, qp time, 0, backward_time, 31.35166358947754
forward time,0,0,0,0,0,0,0,0,4.215921640396118
inference time,0,0,0,0,0,0,0,0,128.86663222312927
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,4.5058393478393555,4.420976161956787,4.413983106613159,4.415986061096191,4.422663927078247,4.424678802490234,4.7475361824035645
