Epoch, 13
Random seed, 0, forward time, 46.88462948799133, inference time, 110.4525842666626, qp time, 0, backward_time, 59.466357707977295
forward time,0,0,3.624974250793457,3.625765085220337,3.6303048133850098,3.6278610229492188,3.624314069747925,3.6275837421417236,3.6292407512664795,3.595693588256836,3.579730272293091,3.5836756229400635,3.5796456336975098,3.5788497924804688,3.576990842819214
inference time,0,0,9.320238590240479,7.417296409606934,7.8655383586883545,7.8317694664001465,8.072710990905762,8.1837477684021,8.57919430732727,8.659122705459595,8.665889978408813,8.867897272109985,8.873865365982056,9.010299444198608,9.105013608932495
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,4.606471061706543,4.601637125015259,4.598183631896973,4.596697092056274,4.597158908843994,4.594881057739258,4.6066999435424805,4.567820310592651,4.54011869430542,4.542593955993652,4.540623426437378,4.533295154571533,4.540177345275879
