Epoch, 8
Random seed, 0, forward time, 547.7351250648499, inference time, 47278.06238603592, qp time, 0, backward_time, 1484.1817016601562
forward time,0,0,69.34534549713135,69.11960649490356,68.82347369194031,68.6016800403595,68.2076165676117,67.49233174324036,68.96743297576904,67.17763805389404
inference time,0,0,5796.710454940796,5828.944055080414,5884.524541854858,5911.5041382312775,5912.751254320145,5810.506763935089,6248.875702381134,5884.245475292206
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,192.78265714645386,185.26483464241028,182.58067893981934,183.31532192230225,184.2210237979889,183.79442858695984,186.89050269126892,185.33225393295288
