Epoch, 8
Random seed, 0, forward time, 0.9909882545471191, inference time, 7.039052248001099, qp time, 0, backward_time, 8.95994758605957
forward time,0,0,0,0,0,0,0,0,0,0.9909882545471191
inference time,0,0,0,0,0,0,0,0,0,7.039052248001099
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,1.1163206100463867,1.1169531345367432,1.1148161888122559,1.1161837577819824,1.1138255596160889,1.1146907806396484,1.116487741470337,1.150669813156128
