Epoch, 8
Random seed, 0, forward time, 10.80486798286438, inference time, 100.70216631889343, qp time, 0, backward_time, 96.03329467773438
forward time,0,0,0,0,0,0,0,0,0,10.80486798286438
inference time,0,0,0,0,0,0,0,0,0,100.70216631889343
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,11.95895528793335,11.886216163635254,11.868486404418945,11.879807710647583,11.86823844909668,11.87667202949524,11.88127613067627,12.813642501831055
