Epoch, 6
Random seed, 0, forward time, 20.027772903442383, inference time, 385.4580614566803, qp time, 0, backward_time, 135.6398675441742
forward time,0,0,0,0,0,0,0,20.027772903442383
inference time,0,0,0,0,0,0,0,385.4580614566803
qp time,0,0,0,0,0,0,0,0
backward time,0,0,22.785706520080566,22.56641149520874,22.104191303253174,22.106581211090088,22.187190294265747,23.88978672027588
