Epoch, 8
Random seed, 0, forward time, 295.4334762096405, inference time, 1533.5292532444, qp time, 0, backward_time, 416.66719937324524
forward time,0,0,36.28018021583557,35.84401750564575,36.66296172142029,37.017725229263306,37.466148376464844,37.43674421310425,37.645776987075806,37.07992196083069
inference time,0,0,167.54620027542114,173.65237975120544,189.21333765983582,195.99145126342773,201.0862591266632,202.6712305545807,205.2530643939972,198.1153302192688
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,51.75029969215393,50.89258146286011,52.09018611907959,52.11308765411377,52.54532551765442,52.478923082351685,52.86767816543579,51.92911767959595
