Epoch, 7
Random seed, 0, forward time, 94.3929488658905, inference time, 295.07177329063416, qp time, 0, backward_time, 151.00942754745483
forward time,0,0,13.469874858856201,13.613624334335327,13.520383358001709,13.347859144210815,13.41018533706665,13.455673933029175,13.575347900390625
inference time,0,0,41.2728168964386,42.29967427253723,42.13433003425598,41.2089307308197,41.853859663009644,42.57391333580017,43.72824835777283
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,21.587828397750854,21.824607849121094,21.653480291366577,21.323735237121582,21.467317581176758,21.516300439834595,21.636157751083374
