Epoch, 8
Random seed, 0, forward time, 1.0926733016967773, inference time, 7.758984088897705, qp time, 0, backward_time, 9.841690301895142
forward time,0,0,0,0,0,0,0,0,0,1.0926733016967773
inference time,0,0,0,0,0,0,0,0,0,7.758984088897705
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,1.2244834899902344,1.224076509475708,1.2249963283538818,1.2216796875,1.2211833000183105,1.223616600036621,1.2225401401519775,1.2791142463684082
