Epoch, 76
Random seed, 0, forward time, 78.8868453502655, inference time, 193.1306278705597, qp time, 0, backward_time, 6874.003893136978
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8868453502655
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.1306278705597
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,90.73622393608093,90.41905522346497,90.26470828056335,90.01457047462463,89.95600748062134,89.5477933883667,89.17298150062561,88.8178300857544,88.95397782325745,89.07707571983337,89.15237259864807,89.08065009117126,89.19470930099487,89.13004660606384,89.17946004867554,89.0873475074768,89.09671759605408,89.15138125419617,89.1280357837677,84.80410265922546,84.3354504108429,83.75523281097412,82.34340119361877,82.09276962280273,81.84092688560486,81.81551623344421,82.15779733657837,82.1821506023407,82.24187111854553,82.28307890892029,83.04998993873596,85.2116813659668,89.84881448745728,89.50195407867432,90.02335977554321,90.03034043312073,90.05299139022827,89.95841264724731,90.18585205078125,91.1593074798584,91.02232718467712,90.73099398612976,90.75573182106018,90.71104788780212,90.82845425605774,91.01544904708862,91.25596523284912,91.86251044273376,92.35313749313354,92.82585215568542,92.53994631767273,91.83836531639099,91.87932133674622,91.69760370254517,91.45537161827087,91.28934383392334,91.14562916755676,91.06734466552734,91.65194177627563,98.22677063941956,98.30245113372803,98.26839184761047,98.23310494422913,98.33576655387878,98.2644190788269,98.41297793388367,96.81998896598816,96.71323728561401,95.8003032207489,95.46496868133545,94.56038451194763,94.70152592658997,94.34670901298523,94.32398772239685,93.63582015037537,93.63080215454102
