Epoch, 7
Random seed, 0, forward time, 4.399896621704102, inference time, 135.86512160301208, qp time, 0, backward_time, 33.90304756164551
forward time,0,0,0,0,0,0,0,0,4.399896621704102
inference time,0,0,0,0,0,0,0,0,135.86512160301208
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,4.829397916793823,4.828556060791016,4.811882019042969,4.81437087059021,4.810213804244995,4.81937050819397,4.989256381988525
