Epoch, 8
Random seed, 0, forward time, 139.7702407836914, inference time, 507.67340326309204, qp time, 0, backward_time, 230.69598197937012
forward time,0,0,16.96739649772644,17.065921306610107,17.125020742416382,17.269601821899414,17.43634533882141,17.76166033744812,17.962055683135986,18.182239055633545
inference time,0,0,60.84042930603027,62.091917514801025,62.68219614028931,63.55151987075806,63.77449178695679,64.63879227638245,64.71002626419067,65.38403010368347
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,28.304471492767334,28.490429401397705,28.55539560317993,28.765617847442627,28.90773630142212,29.182031393051147,29.19041156768799,29.299888372421265
