Epoch, 7
Random seed, 0, forward time, 6.480801820755005, inference time, 329.6144812107086, qp time, 0, backward_time, 51.083935022354126
forward time,0,0,0,0,0,0,0,0,6.480801820755005
inference time,0,0,0,0,0,0,0,0,329.6144812107086
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,7.313095808029175,7.313992977142334,7.238429307937622,7.272087812423706,7.243812084197998,7.247241973876953,7.455275058746338
