Epoch, 7
Random seed, 0, forward time, 2.2145025730133057, inference time, 30.77394413948059, qp time, 0, backward_time, 17.327255249023438
forward time,0,0,0,0,0,0,0,0,2.2145025730133057
inference time,0,0,0,0,0,0,0,0,30.77394413948059
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,2.485414981842041,2.431084632873535,2.458256959915161,2.440643787384033,2.460514545440674,2.460171937942505,2.5911684036254883
