Epoch, 20
Random seed, 0, forward time, 1.2598528861999512, inference time, 43.086965560913086, qp time, 0, backward_time, 12.766109466552734
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2598528861999512
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.086965560913086
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,0.7048933506011963,0.6359052658081055,0.6364681720733643,0.6337363719940186,0.6334178447723389,0.6343741416931152,0.6388568878173828,0.633479118347168,0.637244701385498,0.6332180500030518,0.632476806640625,0.6301984786987305,0.6300046443939209,0.6319336891174316,0.6315040588378906,0.6317751407623291,0.6321258544921875,0.628262996673584,0.6332583427429199,0.662975549697876
