Epoch, 8
Random seed, 0, forward time, 8.107467651367188, inference time, 59.19712972640991, qp time, 0, backward_time, 14.648551940917969
forward time,0,0,1.006157636642456,1.0095906257629395,1.0095908641815186,1.0162768363952637,1.0144455432891846,1.0163569450378418,1.017378568649292,1.0176706314086914
inference time,0,0,7.254713535308838,7.28771710395813,7.288057804107666,7.387251377105713,7.4041993618011475,7.50282096862793,7.489413261413574,7.582956314086914
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,1.8503413200378418,1.8196732997894287,1.8165624141693115,1.8270032405853271,1.8285908699035645,1.832320213317871,1.8359344005584717,1.8381261825561523
