Epoch, 8
Random seed, 0, forward time, 2.2015762329101562, inference time, 30.490225076675415, qp time, 0, backward_time, 19.312381505966187
forward time,0,0,0,0,0,0,0,0,0,2.2015762329101562
inference time,0,0,0,0,0,0,0,0,0,30.490225076675415
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,2.364821672439575,2.3954269886016846,2.3961524963378906,2.390399932861328,2.393200397491455,2.397836923599243,2.3873848915100098,2.587158203125
