Epoch, 11
Random seed, 0, forward time, 9.16377067565918, inference time, 546.2741978168488, qp time, 0, backward_time, 75.6938123703003
forward time,0,0,0,0,0,0,0,0,0,0,0,0,9.16377067565918
inference time,0,0,0,0,0,0,0,0,0,0,0,0,546.2741978168488
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,6.877546072006226,6.864330291748047,6.846215724945068,6.839089393615723,6.847470045089722,6.858424663543701,6.8675806522369385,6.863247871398926,6.861534357070923,6.861135959625244,7.107237339019775
