Epoch, 30
Random seed, 0, forward time, 65.47214460372925, inference time, 152.67398476600647, qp time, 0, backward_time, 109.99271702766418
forward time,0,0,2.1866722106933594,2.1676018238067627,2.1731345653533936,2.180166482925415,2.1893584728240967,2.1874775886535645,2.1997110843658447,2.217287302017212,2.192288637161255,2.174046754837036,2.2381985187530518,2.170886278152466,2.1812691688537598,2.1811749935150146,2.1817283630371094,2.1799793243408203,2.1739025115966797,2.1804423332214355,2.1937143802642822,2.188724994659424,2.1604654788970947,2.1621944904327393,2.1666040420532227,2.1696863174438477,2.1736648082733154,2.1634628772735596,2.1745333671569824,2.1738522052764893,2.1812832355499268,2.208631992340088
inference time,0,0,5.615656614303589,4.964570045471191,5.0727925300598145,4.987033367156982,5.02485990524292,5.076930046081543,5.058410406112671,4.999978303909302,5.009646415710449,5.044502019882202,5.152156114578247,5.032042741775513,4.98780369758606,4.971914768218994,4.990196228027344,4.998100280761719,4.972163677215576,5.0170738697052,5.0116777420043945,4.7908995151519775,4.848299741744995,4.955438852310181,4.982053518295288,5.034914493560791,5.154453992843628,5.224034309387207,5.3234922885894775,5.424140453338623,5.422950267791748,5.525798559188843
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,3.6791858673095703,3.6472489833831787,3.6576919555664062,3.6654398441314697,3.672309160232544,3.6787567138671875,3.6989095211029053,3.716397285461426,3.6880669593811035,3.66084885597229,3.6869890689849854,3.640470027923584,3.662797212600708,3.665249824523926,3.6622331142425537,3.663112163543701,3.6535749435424805,3.670968532562256,3.6839680671691895,3.681767702102661,3.6392130851745605,3.637408494949341,3.6446926593780518,3.6463875770568848,3.6535682678222656,3.641756772994995,3.6600887775421143,3.6600329875946045,3.663715362548828,3.709867238998413
