Epoch, 32
Random seed, 0, forward time, 4.320166349411011, inference time, 12.359633922576904, qp time, 0, backward_time, 154.99204874038696
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.320166349411011
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.359633922576904
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,4.92206883430481,4.859314918518066,4.863670110702515,4.8645830154418945,4.8641273975372314,4.837500095367432,4.846951246261597,4.851214408874512,4.838535308837891,4.852424144744873,4.836751699447632,4.828124523162842,4.830422401428223,4.836935997009277,4.8266212940216064,4.8393754959106445,4.82576322555542,4.853538751602173,4.824941873550415,4.830830097198486,4.828463554382324,4.837986707687378,4.83527398109436,4.834597110748291,4.827335357666016,4.826771259307861,4.820338487625122,4.84194016456604,4.831746816635132,4.825292587280273,4.830936431884766,4.91767144203186
