Epoch, 4
Random seed, 0, forward time, 291.01868200302124, inference time, 25481.062537670135, qp time, 0, backward_time, 770.916445016861
forward time,0,0,71.86288261413574,73.15008211135864,72.92209458351135,73.0836226940155
inference time,0,0,6005.323841571808,6348.927601575851,6488.152339458466,6638.658755064011
qp time,0,0,0,0,0,0
backward time,0,0,192.31655311584473,192.49218559265137,192.9224202632904,193.18528604507446
