Epoch, 8
Random seed, 0, forward time, 106.61285543441772, inference time, 331.1441385746002, qp time, 0, backward_time, 172.26602363586426
forward time,0,0,13.567503213882446,13.301949977874756,13.22592806816101,13.268919706344604,13.266169548034668,13.301646947860718,13.322421073913574,13.358316898345947
inference time,0,0,42.11184334754944,41.14604330062866,40.7178111076355,40.92968153953552,41.101563930511475,41.458619594573975,41.73904085159302,41.93953490257263
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,22.05664587020874,21.511295318603516,21.364530324935913,21.381340980529785,21.4508376121521,21.47606611251831,21.523675441741943,21.50163197517395
