Epoch, 8
Random seed, 0, forward time, 36.24886202812195, inference time, 143.1539044380188, qp time, 0, backward_time, 50.42474293708801
forward time,0,0,4.4169909954071045,4.462453842163086,4.528610467910767,4.559030532836914,4.575383424758911,4.573173761367798,4.568413257598877,4.564805746078491
inference time,0,0,17.098065853118896,17.216761112213135,17.437153339385986,17.89102840423584,18.19664740562439,18.322597980499268,18.45882296562195,18.532827377319336
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,6.189376592636108,6.220449686050415,6.268890142440796,6.304400205612183,6.3410468101501465,6.369246959686279,6.383183002471924,6.348149538040161
