Epoch, 8
Random seed, 0, forward time, 13.660637378692627, inference time, 41.177311420440674, qp time, 0, backward_time, 21.929062843322754
forward time,0,0,1.7024998664855957,1.6993818283081055,1.700563669204712,1.69242262840271,1.7006185054779053,1.7182905673980713,1.7184576988220215,1.7284026145935059
inference time,0,0,5.129798889160156,5.124226808547974,5.117892026901245,5.108394145965576,5.095941781997681,5.191176891326904,5.165948390960693,5.243932485580444
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,2.7987208366394043,2.7278263568878174,2.718548536300659,2.6919143199920654,2.7155275344848633,2.747807741165161,2.7546591758728027,2.7740583419799805
