Epoch, 92
Random seed, 0, forward time, 3.4553205966949463, inference time, 10.358525514602661, qp time, 0, backward_time, 351.17203879356384
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4553205966949463
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.358525514602661
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,3.8497776985168457,3.8586208820343018,3.86462664604187,3.858867883682251,3.8336615562438965,3.8294568061828613,3.8182284832000732,3.8059558868408203,3.8129913806915283,3.8172061443328857,3.8205807209014893,3.8066492080688477,3.810743808746338,3.8147199153900146,3.808453321456909,3.80526065826416,3.8043711185455322,3.8108346462249756,3.804055690765381,3.805915355682373,3.810210704803467,3.8108913898468018,3.807583808898926,3.8350250720977783,3.8031957149505615,3.808229446411133,3.804049015045166,3.806041717529297,3.79585337638855,3.805500030517578,3.803359031677246,3.844667673110962,3.862309217453003,3.8183350563049316,3.8045029640197754,3.8047444820404053,3.8091559410095215,3.825820207595825,3.8162033557891846,3.813300371170044,3.808133125305176,3.800755262374878,3.799560070037842,3.7967865467071533,3.8040387630462646,3.8181400299072266,3.8227524757385254,3.8094823360443115,3.803169012069702,3.8136470317840576,3.8137266635894775,3.8074886798858643,3.8132479190826416,3.8587725162506104,3.848421573638916,3.8540287017822266,3.85502552986145,3.8160197734832764,3.8096673488616943,3.815361738204956,3.8211910724639893,3.820875883102417,3.824345350265503,3.816983461380005,3.8073906898498535,3.8072595596313477,3.8103859424591064,3.824537515640259,3.8241937160491943,3.821850538253784,3.813363552093506,3.8182175159454346,3.8193109035491943,3.810237407684326,3.806626796722412,3.809767723083496,3.8212783336639404,3.810365676879883,3.8256123065948486,3.8490309715270996,3.8063864707946777,3.8106462955474854,3.8083972930908203,3.7813515663146973,3.799827814102173,3.8000199794769287,3.7812721729278564,3.768285036087036,3.7983312606811523,3.830817222595215,3.820861339569092,3.9048359394073486
