Epoch, 13
Random seed, 0, forward time, 62.300243854522705, inference time, 5992.640132427216, qp time, 0, backward_time, 975.9627640247345
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.300243854522705
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992.640132427216
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,75.29587364196777,75.18212461471558,74.83321499824524,74.94621443748474,74.4371190071106,74.74325609207153,74.9677836894989,74.7359721660614,74.7531726360321,74.66161298751831,75.13813161849976,75.19007563591003,77.07821249961853
