Epoch, 20
Random seed, 0, forward time, 36.43657660484314, inference time, 93.03988242149353, qp time, 0, backward_time, 62.94200825691223
forward time,0,0,1.814464807510376,1.8179457187652588,1.8158962726593018,1.8151168823242188,1.8163275718688965,1.8176608085632324,1.817528486251831,1.817359209060669,1.8146679401397705,1.8167681694030762,1.875793218612671,1.825373649597168,1.818640947341919,1.8226346969604492,1.823582410812378,1.8215422630310059,1.8191325664520264,1.8240928649902344,1.8224692344665527,1.8195788860321045
inference time,0,0,5.071577548980713,4.597514629364014,4.606682777404785,4.536563158035278,4.602973222732544,4.673517942428589,4.662410497665405,4.6071741580963135,4.656628847122192,4.603357791900635,4.750728130340576,4.587158441543579,4.587780237197876,4.646878004074097,4.640896320343018,4.7312750816345215,4.65784764289856,4.707544565200806,4.657346725463867,4.454026699066162
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,3.143051862716675,3.140089511871338,3.1416430473327637,3.140436887741089,3.1395230293273926,3.1424076557159424,3.14142107963562,3.1425185203552246,3.142150402069092,3.1428685188293457,3.1664934158325195,3.146728038787842,3.145782232284546,3.149228572845459,3.154667377471924,3.1507174968719482,3.1528987884521484,3.154229164123535,3.153341293334961,3.151811361312866
