Epoch, 12
Random seed, 0, forward time, 13.364904165267944, inference time, 52.55709171295166, qp time, 0, backward_time, 180.54062724113464
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,13.364904165267944
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,52.55709171295166
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,15.061900854110718,14.988303184509277,14.971642255783081,14.958786249160767,14.961174011230469,14.960162162780762,14.969757318496704,14.956230401992798,14.955246210098267,14.963935613632202,14.959765434265137,15.833723545074463
