Epoch, 8
Random seed, 0, forward time, 2.562849998474121, inference time, 44.0537531375885, qp time, 0, backward_time, 23.47606110572815
forward time,0,0,0,0,0,0,0,0,0,2.562849998474121
inference time,0,0,0,0,0,0,0,0,0,44.0537531375885
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,2.966525077819824,2.9580533504486084,3.0094993114471436,3.010639190673828,2.9589123725891113,2.7466421127319336,2.821723461151123,3.004066228866577
