Epoch, 8
Random seed, 0, forward time, 7.878520250320435, inference time, 27.342763423919678, qp time, 0, backward_time, 14.4914231300354
forward time,0,0,0.988699197769165,0.9707815647125244,0.9826908111572266,0.995718240737915,0.9968047142028809,0.9817051887512207,0.9708738327026367,0.9912467002868652
inference time,0,0,3.434596538543701,3.345371723175049,3.3866894245147705,3.4813432693481445,3.449345827102661,3.427982807159424,3.3593878746032715,3.4580459594726562
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,1.8210053443908691,1.7838659286499023,1.807605266571045,1.8337018489837646,1.833972692489624,1.8060283660888672,1.7854068279266357,1.8198368549346924
